Zip,City,State,Latitude,Longitude,relevantFacilities
14172,Wilson,NY,43.307288,-78.83368,[]
4448,Howland,ME,45.241091,-68.67025,[]
2634,Centerville,MA,41.799312,-70.308662,[]
74445,Morris,OK,35.616464,-95.84645,"[233636, 233647, 233457, 233667, 233506, 233667, 233645, 233508, 233424]"
81122,Bayfield,CO,37.329743,-107.59026000000001,"[234710, 232338, 233251, 118993, 234786, 232275, 234475, 251844]"
84635,Hinckley,UT,39.314609000000004,-112.79181000000001,"[232231, 233371, 232397, 234297, 234245]"
85375,Sun City West,AZ,33.683352,-112.36474,"[270420, 232209, 267559, 234762]"
78372,Orange Grove,TX,27.963592,-98.07030999999999,[]
80012,Aurora,CO,39.698387,-104.83955999999999,"[233845, 231856, 231875, 232463, 232340, 232368, 233731, 233185, 234512, 234686]"
95653,Madison,CA,38.678663,-121.96907,"[233183, 251445, 233161, 233359, 251446, 273757, 233537, 234544, 272229, 234600]"
98208,Everett,WA,47.893451,-122.19797,"[233384, 269838, 255201, 232064]"
88058,San Miguel,NM,32.41815,-106.820075,[]
88541,El Paso,TX,31.694841999999998,-106.29998700000002,[]
99571,Cold Bay,AK,55.315003000000004,-162.634,[]
30098,Duluth,GA,33.960353000000005,-84.037859,"[233343, 234590, 273781, 232639, 232578, 232575, 234469, 232657, 232575, 273352, 232519]"
31217,Macon,GA,32.839005,-83.56749,[]
32061,Lulu,FL,30.101542,-82.50336999999999,"[233920, 253730, 250860, 251903, 234031]"
32066,Mayo,FL,30.084849,-83.21849,[251903]
34788,Leesburg,FL,28.857425,-81.7845,"[233920, 234513, 234597, 234031, 234032, 234033]"
36349,Malvern,AL,31.121244,-85.559235,"[251904, 232741, 232595]"
42251,Huntsville,KY,37.157967,-86.885846,"[232545, 233556, 232572, 233670, 233488, 232539, 232467, 232702, 233420, 232627, 233408, 233411, 233650]"
42758,Mannsville,KY,37.360392,-85.198031,"[232587, 232615, 233670, 233513, 234727, 233488, 232623, 232654, 232563, 232506, 233420, 232654, 233650, 233633]"
43145,New Holland,OH,39.555409000000004,-83.26409,[232904]
43224,Columbus,OH,40.039914,-82.96772,[]
43901,Adena,OH,40.223285,-80.87017,"[233553, 232389]"
6232,Andover,CT,41.737015,-72.37151,[]
1011,Chester,MA,42.271442,-73.01958,[]
1053,Leeds,MA,42.353105,-72.70206,[]
2301,Brockton,MA,42.0794,-71.03441,[]
2742,New Bedford,MA,41.619557,-70.956346,[]
23027,Cartersville,VA,37.653694,-78.11901999999999,"[232433, 233379]"
23155,Severn,VA,37.418242,-76.508402,[]
23873,Meredithville,VA,36.80878,-77.954397,[233563]
25115,Kanawha Falls,WV,38.136263,-81.20064,"[233443, 233678, 232009, 233422, 251909, 233443]"
26047,New Cumberland,WV,40.519953,-80.58925,"[233553, 233627, 232389]"
19365,Parkesburg,PA,39.961094,-75.92047,[232474]
31418,Savannah,GA,31.971394,-81.07155999999999,[]
15416,Brownfield,PA,39.932084,-79.65217,"[233679, 272174, 255204, 232007, 232162, 233604, 233990]"
7416,Franklin,NJ,41.11736,-74.58784,"[234715, 233309, 251575]"
8803,Baptistown,NJ,40.563654,-74.949409,"[234715, 251575]"
10118,New York,NY,40.748998,-73.986467,"[234715, 233309]"
92121,San Diego,CA,32.899996,-117.20721999999999,"[234719, 231950, 232278, 231973]"
92392,Victorville,CA,34.489466,-117.35321,"[231973, 234555, 233735, 232250, 231976, 232473]"
92658,Newport Beach,CA,33.640302,-117.769442,"[234555, 233735, 232250, 231976, 234719]"
94258,Sacramento,CA,38.377410999999995,-121.444429,"[232349, 232869, 273757, 234135, 232888, 231953, 233683, 234073, 232767, 233404]"
95387,Westley,CA,37.539768,-121.24701999999999,"[234072, 234172, 233683, 234073, 233404]"
97491,Wedderburn,OR,42.609252000000005,-124.388576,"[234455, 234158, 249989, 234154, 232322, 234155]"
87311,Church Rock,NM,35.598797999999995,-108.51791999999999,"[231886, 250009]"
87936,Garfield,NM,32.760034000000005,-107.27535,[]
38187,Memphis,TN,35.201738,-89.971538,"[233507, 233684, 233460, 233375]"
99691,Nikolai,AK,62.999213,-154.41957,[]
61720,Anchor,IL,40.553838,-88.5101,[]
81143,Moffat,CO,38.142453,-105.91578999999999,"[234710, 234685, 232252, 231868, 231851, 232154, 234686, 234105, 234660]"
83440,Rexburg,ID,43.809909999999995,-111.80941999999999,"[233968, 232219, 233131, 233391, 234153, 234381]"
68852,Litchfield,NE,41.158146,-99.12335999999999,[]
70373,Larose,LA,29.535139,-90.44546,[]
71966,Oden,AR,34.542995,-93.66463,"[233434, 232558, 232662, 232543, 234767, 232736, 251355, 233531, 232672, 251361, 233417, 233653, 233469, 233834, 232522, 232611, 232710]"
78076,Zapata,TX,26.9052,-99.21863,[]
84063,Randlett,UT,40.176006,-109.70579,"[231909, 234777, 231907, 234293, 231910, 233823, 231941]"
59069,Reed Point,MT,45.708186,-109.54126000000001,"[233238, 234428, 234307]"
56239,Ghent,MN,44.515475,-95.89576,[]
49125,Sawyer,MI,41.890521,-86.59362,[258887]
49458,Walhalla,MI,43.945299,-86.11684,"[233769, 233342, 234678, 251845, 232458]"
38676,Tunica,MS,34.687733,-90.36723,"[232640, 233507, 233460, 233634, 234277, 233684, 233375]"
40619,Frankfort,KY,38.234133,-84.874809,[233633]
41821,Hallie,KY,37.088069,-82.99728,"[251947, 267551, 232370, 232566, 122390, 232625]"
35212,Birmingham,AL,33.542004,-86.74896,"[232571, 232423, 233946, 231990]"
44826,Collins,OH,41.227647999999995,-82.48061,[]
46014,Anderson,IN,40.161733,-85.719659,[]
46891,Fort Wayne,IN,41.018246999999995,-85.14828399999999,[]
39043,Brandon,MS,32.269040999999994,-89.987491,[253459]
62077,Panama,IL,39.031622999999996,-89.5228,"[233504, 233613, 233496, 233483]"
71016,Castor,LA,32.204949,-93.10383,[233319]
72737,Greenland,AR,35.928186,-94.152899,"[234586, 232736, 232672, 232643, 233834, 232634, 232601, 232680, 232608, 233099, 233279, 233457, 232516, 232656, 232610, 232540, 232562, 232542, 232710, 232581, 232517]"
79744,Iraan,TX,30.899378000000002,-101.98029,[]
75081,Richardson,TX,32.948974,-96.70916,"[232620, 234703, 233595, 232651, 233703, 233170, 233534, 234628, 232602, 232600, 234533, 233444, 232637, 232583, 232607, 232547]"
77315,North Houston,TX,29.833990000000004,-95.434241,"[232430, 234004]"
78023,Helotes,TX,29.61403,-98.74185,[234181]
64867,Stella,MO,36.73901,-94.22946999999999,"[234586, 233453, 232601, 232581, 232656, 232516, 233279, 232610, 232643, 232540, 232680, 232608, 233099, 232542, 233471, 232634, 233699]"
65705,Marionville,MO,37.007585999999996,-93.61839,"[234586, 233575, 232521, 232643, 232634, 232601, 232680, 232608, 232621, 233099, 233279, 233453, 232723, 232535, 233135, 232516, 232656, 232610, 232540, 232562, 232542, 232603, 232720, 233119, 232581, 234043, 233471, 233699]"
65789,Pomona,MO,36.857128,-91.88978,"[234045, 232720, 232619, 234046, 233119, 232535, 232325, 233135, 251547, 232565, 234043, 250010, 234357, 232523, 232526, 232603, 234442, 232391]"
14895,Wellsville,NY,42.094854999999995,-77.94686,"[233523, 232088]"
15450,La Belle,PA,40.00666,-79.96943,"[233679, 272174, 255204, 232007, 233604]"
16017,Boyers,PA,40.921145,-79.92758,"[272174, 255204, 233573, 232005, 233627, 234681]"
33243,Miami,FL,25.558428,-80.458168,[246892]
35661,Muscle Shoals,AL,34.759947,-87.62705,"[232423, 232673, 231990, 232528, 232743]"
36133,Montgomery,AL,32.233377000000004,-86.208528,"[232679, 232593, 232595, 232513]"
37040,Clarksville,TN,36.528448,-87.34142,"[232515, 232545, 232539, 232702, 232609, 232627, 232541, 232677]"
37150,Red Boiling Springs,TN,36.543183,-85.81114000000001,"[232545, 233556, 232615, 234727, 232623, 232467, 232654, 233650, 232697, 232572, 232630, 232654, 232563, 233420, 232589, 232684, 232539, 232702, 232677, 233633, 232515, 233670, 233513, 233488]"
37861,Rutledge,TN,36.243526,-83.51516,"[231993, 232488, 234583, 234182, 232380, 231995, 232259, 232478, 232215, 232487, 232486, 233975, 267551, 234424, 233284, 232479, 232625]"
38450,Collinwood,TN,35.187869,-87.77263,"[232743, 232673]"
40350,Moorefield,KY,38.304494,-83.87442,"[232566, 232370, 233782]"
45859,McGuffey,OH,40.691866,-83.78457,[]
46943,Laketon,IN,40.974439000000004,-85.83873,[]
47385,Spiceland,IN,39.832904,-85.44117,[232056]
47434,Harrodsburg,IN,39.012984,-86.545732,"[232114, 232056]"
55728,Bigfork,MN,47.757041,-93.64059,"[233588, 233535, 231999, 249981, 232000, 233144, 233140, 231998]"
48612,Beaverton,MI,43.87787,-84.42078000000001,"[233255, 234763, 265539]"
51009,Calumet,IA,42.9552,-95.570082,[]
41612,Bypro,KY,37.358509000000005,-82.7207,"[251947, 233493, 232370, 232625, 251757, 232566, 233782]"
15681,Saltsburg,PA,40.500852,-79.4463,"[233679, 272174, 255204, 233573, 232005]"
17244,Orrstown,PA,40.076657,-77.65433,"[247762, 251763, 251263, 233626]"
20616,Bryans Road,MD,38.639117,-77.08301,"[232474, 247762, 252968, 251263, 233379]"
20813,Bethesda,MD,39.143978999999995,-77.207617,"[233379, 232474, 251763, 252968, 251263, 247762]"
21157,Westminster,MD,39.563901,-76.98926,"[232474, 251763, 252968, 251263, 247762]"
21550,Oakland,MD,39.409861,-79.39015,"[233679, 232007, 232459, 232424, 232162, 233176, 233604, 234132, 233990]"
22209,Arlington,VA,38.893240999999996,-77.07453000000001,"[233379, 232474, 251763, 252968, 251263, 247762]"
22554,Stafford,VA,38.460395,-77.43266,"[232474, 233379, 252968, 251263]"
23936,Dillwyn,VA,37.529284000000004,-78.49082,"[232433, 233563]"
4733,Benedicta,ME,45.810781,-68.39974000000001,[]
10116,New York,NY,40.780751,-73.977182,"[234715, 233309]"
10516,Cold Spring,NY,41.440695,-73.9314,"[234715, 233309]"
11375,Forest Hills,NY,40.720535,-73.84581999999999,"[234715, 233309]"
29123,Pelion,SC,33.771358,-81.25986999999999,"[251874, 232645]"
29578,Myrtle Beach,SC,33.738887,-78.999561,[234128]
30015,Covington,GA,33.555791,-83.864915,"[273781, 232639, 232578, 232657, 232727, 232519]"
18030,Bowmanstown,PA,40.801159999999996,-75.66158,[251575]
18038,Danielsville,PA,40.786431,-75.49158,[251575]
19362,Nottingham,PA,39.750999,-76.059,[232474]
80137,Watkins,CO,39.749664,-104.60811,"[233845, 231856, 231875, 232463, 232340, 232368, 233731, 233185, 234512, 234686]"
80633,Greeley,CO,40.500919,-104.31497,"[233845, 232368, 233731, 233185, 234512]"
80651,Platteville,CO,40.228533,-104.84267,"[231854, 231855, 233845, 231856, 231875, 232463, 232368, 233731, 233185, 234512]"
82222,Lance Creek,WY,43.149226,-104.61635,"[232300, 234273]"
83452,Tetonia,ID,43.81958,-111.16768,"[233131, 233391, 232219, 234153]"
84749,Lyman,UT,38.386384,-111.5911,"[272245, 234297, 231917, 232253, 232413, 233931, 234531, 234058, 234245]"
85011,Phoenix,AZ,33.276539,-112.18717,"[270816, 232355, 267559]"
85211,Mesa,AZ,33.466313,-111.837345,"[266136, 232355, 267559]"
86028,Petrified Forest Natl Pk,AZ,35.237487,-109.52295,[]
66505,Manhattan,KS,39.304937,-96.67529499999999,"[234280, 233418, 234647, 233468, 233657, 233621]"
15963,Windber,PA,40.228221999999995,-78.81978000000001,"[233679, 272174, 255204, 233626, 233604]"
16317,Cooperstown,PA,41.526679,-79.86027,"[233573, 255204, 232005, 233627, 234681]"
16342,Polk,PA,41.335938,-79.93647,"[272174, 255204, 233573, 232005, 233627, 234681]"
16350,Sugar Grove,PA,41.977253000000005,-79.33006999999999,"[234681, 232088, 233573, 232005]"
2824,Forestdale,RI,42.000248,-71.563057,[]
7514,Paterson,NJ,40.923648,-74.14321,"[234715, 233309, 251575]"
75433,Cumby,TX,33.133070000000004,-95.81773000000001,"[233529, 233595, 233703, 233534, 233584, 232602, 233617, 234533, 233444, 232583, 232620, 234362]"
75493,Winfield,TX,33.165327000000005,-95.11279,"[232558, 233529, 232536, 233584, 233828, 233180, 233617, 232696, 232522, 234362]"
76401,Stephenville,TX,32.242816,-98.21058000000001,"[234703, 233125, 233170, 234199, 232637, 232557, 232607, 232547]"
77057,Houston,TX,29.745129,-95.49131,"[232430, 234004]"
84071,Stockton,UT,40.336366999999996,-112.33819,"[233815, 232231, 232232, 232228, 232109, 233755, 231930, 232413, 232227, 232397, 232229, 232233, 232103, 233869, 232230, 232013, 232013]"
95920,Butte City,CA,39.44223,-121.95216,"[233183, 234382, 233161, 251446, 232915, 234633, 234544, 232246, 234600, 233439, 251445, 234039]"
96760,Kurtistown,HI,19.5604,-155.05686,[]
87190,Albuquerque,NM,35.044339,-106.672872,"[233461, 251358, 274315, 234499, 233394]"
99344,Othello,WA,46.843396999999996,-119.17443,"[233587, 233514, 233499, 234062]"
91702,Azusa,CA,34.128907,-117.90308999999999,"[233735, 233381, 232250, 234555]"
91770,Rosemead,CA,34.066143,-118.08475,"[233381, 233735, 234555]"
78786,Austin,TX,30.326373999999998,-97.77125799999999,"[232626, 232570, 234199, 232745, 234643, 234181, 232546, 232728, 232748]"
7933,Gillette,NJ,40.683934,-74.47079000000001,"[234715, 233309, 251575]"
25130,Madison,WV,38.038145,-81.79154,"[233493, 232904, 233422, 251947]"
12443,Hurley,NY,41.92674,-74.06796999999999,[251575]
12937,Fort Covington,NY,44.972087,-74.48703,[]
605,Aguadilla,PR,18.465162,-67.141486,[]
1903,Lynn,MA,42.635443,-70.87912299999999,[]
29582,North Myrtle Beach,SC,33.823495,-78.67824,[]
29916,Early Branch,SC,32.72765,-80.94972,[]
30076,Roswell,GA,34.032532,-84.31774,"[234590, 273781, 232639, 232578, 232575, 234469, 232657, 232575, 273352, 232519]"
26452,Weston,WV,39.04101,-80.47731,"[234557, 232389, 233443, 233678, 232007, 232424, 233422, 233443]"
28393,Turkey,NC,34.989801,-78.18555,[]
42056,La Center,KY,37.08716,-88.97616,"[233613, 233504, 232609, 233611, 232541]"
64683,Trenton,MO,40.07823,-93.61143,[233522]
65529,Jerome,MO,37.926116,-91.98054,"[234046, 251547, 234357, 234045, 234442, 232391]"
67008,Atlanta,KS,37.454925,-96.83152,"[233572, 233468, 233666, 233832]"
67023,Cambridge,KS,37.327404,-96.65629,"[233506, 233666, 233832, 233572, 233645, 233602]"
68465,Wilber,NE,40.487481,-96.99849,[]
58490,Verona,ND,46.368093,-98.06074,"[233813, 251467]"
62012,Brighton,IL,39.038752,-90.13819000000001,[233483]
99589,Goodnews Bay,AK,59.125873,-161.59999,[]
99758,Minto,AK,65.15258299999999,-149.39156,[]
99786,Ambler,AK,67.083658,-157.86225,[]
96772,Naalehu,HI,19.110687,-155.58738,[]
76302,Wichita Falls,TX,33.853790000000004,-98.4801,[233530]
76474,Sidney,TX,31.963873,-98.78317,"[232618, 232557]"
77047,Houston,TX,29.616182000000002,-95.37767,[234004]
77573,League City,TX,29.502759,-95.08906,[]
78646,Leander,TX,30.656816999999997,-97.602552,"[232626, 232641, 232570, 233125, 234199, 234643, 232745, 234181, 232546, 232728, 232748]"
79424,Lubbock,TX,33.513337,-101.93239,[]
91618,North Hollywood,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
92105,San Diego,CA,32.741256,-117.0951,"[234719, 232278, 231950]"
74839,Dustin,OK,35.262169,-96.05434,"[233647, 233457, 233667, 234047, 233590, 233667, 233508, 233424]"
83637,Lowman,ID,44.088570000000004,-115.48796999999999,"[233313, 234653, 232354, 233980, 234150, 233349, 232431, 234030, 232379, 232098, 232217]"
83730,Boise,ID,43.459855,-116.24398400000001,"[232016, 233313, 234653, 233349, 232431, 234619, 232379, 232217]"
84645,Mona,UT,39.859432,-111.85401999999999,"[232413, 232227, 234297, 232103, 233815, 232231, 232253, 232232, 232228, 233869, 232397, 232229, 232233, 233730, 232230, 231939, 232013, 231930, 232109]"
93667,Tollhouse,CA,36.981035,-119.38253999999999,"[232136, 232781, 232813, 232802, 231955, 233655, 233807, 232269, 233325, 233521, 233363, 233414, 232461, 233772, 232780, 233692, 232447]"
95296,Lyoth,CA,37.889849,-121.253872,"[232349, 234072, 234135, 234172, 233683, 234073, 233404]"
98380,Seabeck,WA,47.596121999999994,-122.89456000000001,"[234086, 233384, 255201, 119290, 251906, 251906]"
98902,Yakima,WA,46.595248,-120.53102,"[233727, 234126, 232064, 250985, 233999, 232356, 233536, 232094]"
66213,Shawnee Mission,KS,38.899634000000006,-94.70758,"[250850, 233441, 233695, 233552, 233631, 233646, 233700]"
45318,Covington,OH,40.123474,-84.35433,[]
52172,Waukon,IA,43.265791,-91.47755,"[233697, 233503]"
53156,Palmyra,WI,42.879242,-88.58986999999999,[]
58831,Alexander,ND,47.826449,-103.65916,[251160]
15761,Mentcle,PA,40.625962,-78.89325,"[233679, 272174, 255204, 233573, 233626, 232005]"
16923,Genesee,PA,41.936679999999996,-77.87089,"[233523, 232088]"
17023,Elizabethville,PA,40.560414,-76.81316,"[247762, 251763]"
17081,Plainfield,PA,40.202404,-77.28825,"[247762, 251763, 251263, 233626]"
17375,Peach Glen,PA,39.8948,-77.213493,"[232474, 233626, 251763, 251263, 252968, 247762]"
18086,Treichlers,PA,40.734807,-75.54488,[251575]
18768,Wilkes Barre,PA,41.272248,-75.880146,[251575]
67864,Meade,KS,37.21313,-100.34464,[233643]
11237,Brooklyn,NY,40.703355,-73.91993000000001,"[234715, 233309]"
68787,Wayne,NE,42.221382,-97.03303000000001,"[233561, 233467]"
11411,Cambria Heights,NY,40.693538000000004,-73.73574,"[234715, 233309]"
62035,Godfrey,IL,38.947841,-90.2216,[233483]
12887,Whitehall,NY,43.547822,-73.38318000000001,[]
78242,San Antonio,TX,29.353734999999997,-98.61423,[234181]
78580,Raymondville,TX,26.500175,-97.81013,[]
72735,Goshen,AR,36.087551,-93.966645,"[234586, 232736, 232672, 232521, 232643, 233834, 232634, 232601, 232680, 232608, 233099, 233279, 232516, 232656, 232610, 232540, 232562, 232542, 232710, 232662, 232581, 232517]"
86329,Humboldt,AZ,34.518883,-112.25233999999999,"[232194, 232355, 267559, 233888, 270420, 234456, 232209, 233957, 234762]"
81151,Sanford,CO,37.233540000000005,-105.7477,"[231849, 234710, 251436, 233388, 232252, 231851, 233598, 233327, 234685, 234660]"
93231,Hanford,CA,36.138861,-119.894727,"[232136, 232781, 233655, 233521, 233363, 232780, 233692]"
98020,Edmonds,WA,47.803668,-122.37096000000001,"[233384, 269838, 255201]"
98814,Carlton,WA,48.231421000000005,-120.12065,"[233143, 252036, 121440, 250985, 233999, 232094]"
98847,Peshastin,WA,47.552462,-120.60457,"[233727, 233143, 121440, 234126, 232064, 269838, 250985, 233999, 232356, 232094]"
4084,Standish,ME,43.761599,-70.56433,[]
4102,Portland,ME,43.658632,-70.2911,[]
7648,Norwood,NJ,40.994442,-73.95586,"[234715, 233309]"
31302,Bloomingdale,GA,32.129474,-81.33121,[]
30911,Augusta,GA,33.386041,-82.09099599999999,"[232525, 232596, 232645, 232668, 232727, 232561]"
31645,Ray City,GA,31.070627,-83.20286,[251903]
25826,Corinne,WV,37.577807,-81.35319,"[251947, 251741, 233493, 234256, 234575, 233308, 232180, 233422, 251909, 234259]"
15346,Mather,PA,39.935562,-80.07248,"[233679, 272174, 255204, 232007, 233604, 233990]"
15631,Everson,PA,40.090582,-79.58704,"[233679, 272174, 255204, 232007, 233604]"
21275,Baltimore,MD,39.284707,-76.620489,"[232474, 251763, 247762, 252968, 233379]"
17320,Fairfield,PA,39.759356,-77.37768,"[232474, 233626, 251763, 251263, 252968, 247762]"
11977,Westhampton,NY,40.81819,-72.67835,[]
23844,Drewryville,VA,36.688788,-77.31071999999999,[233563]
12721,Bloomingburg,NY,41.564426,-74.4265,"[234715, 233309, 251575]"
25410,Bakerton,WV,39.315914,-77.877223,"[233379, 232474, 232433, 251763, 232459, 247762, 252968, 251263, 232162, 233176]"
8816,East Brunswick,NJ,40.434239,-74.40504,"[234715, 233309, 251575]"
20607,Accokeek,MD,38.672216,-77.01807,"[232474, 247762, 252968, 251263, 233379]"
83842,Medimont,ID,47.456917,-116.57916999999999,"[234402, 233267, 273785, 233600, 234505, 232199, 233950, 272098, 234430, 233487, 233908, 234447, 233270, 234435]"
17872,Shamokin,PA,40.784453000000006,-76.56416999999999,[251763]
67757,Selden,KS,39.534756,-100.59954,[]
14422,Byron,NY,43.079217,-78.06371,[]
27012,Clemmons,NC,36.027101,-80.39312,"[233616, 233910, 233308, 234256, 234575, 233665, 233687, 233421, 234259]"
94998,Novato,CA,38.117269,-122.56844199999999,"[273757, 233359, 233537, 272229, 233404]"
87006,Bosque,NM,34.511223,-106.80927,[234499]
99841,Tenakee Springs,AK,57.777621999999994,-135.20776999999998,"[234504, 233179, 234721]"
90222,Compton,CA,33.910716,-118.23624,"[233381, 233735, 234555]"
97033,Kent,OR,45.195235,-120.59745,"[234140, 251434, 233323, 250032, 272092, 233895, 233536, 234248, 233197]"
4648,Jonesboro,ME,44.663206,-67.59538,[]
6335,Gales Ferry,CT,41.426775,-72.07226999999999,[]
10459,Bronx,NY,40.825432,-73.89327,"[234715, 233309]"
12444,Jewett,NY,42.260634,-74.27526999999999,[]
12749,Kauneonga Lake,NY,41.6896,-74.8272,[251575]
32804,Orlando,FL,28.577723,-81.3931,"[233920, 234513, 234597, 234031, 234032, 234033]"
33803,Lakeland,FL,28.015032,-81.95206,"[234513, 234033]"
33990,Cape Coral,FL,26.63075,-81.95251,"[233661, 246892, 233570]"
42209,Brooklyn,KY,37.197491,-86.67215999999999,"[233556, 232572, 233670, 233488, 232539, 232467, 233420, 232627, 232114, 233411, 233650, 233408]"
42784,Upton,KY,37.456599,-85.90164,"[233556, 232615, 233670, 232654, 233513, 233488, 232623, 232654, 232467, 233420, 233411, 232114, 233650, 233633, 233408]"
43457,Risingsun,OH,41.269279,-83.43171,[]
46615,South Bend,IN,41.671848,-86.21105,[258887]
47630,Newburgh,IN,37.958873,-87.37998,"[232609, 233411, 232114, 232541, 233408]"
49302,Alto,MI,42.834137,-85.41889,[234678]
50516,Badger,IA,42.624944,-94.13904000000001,[233594]
52542,Cantril,IA,40.649744,-92.0662,"[233522, 233516]"
52574,Mystic,IA,40.797559,-92.96436,"[233522, 233413, 233516, 233594]"
28722,Columbus,NC,35.248689,-82.18160999999999,"[231993, 233343, 234182, 232380, 231995, 232727, 273780, 233975, 267551, 234424, 232727, 232561, 251469, 122390, 233665]"
30635,Elberton,GA,34.119972,-82.825,"[233343, 273781, 232399, 232727, 232525, 234180, 232596, 232645, 232668, 232727, 232561, 273352]"
22937,Esmont,VA,37.79922,-78.61263000000001,"[232433, 234688, 232459, 234132]"
23966,Rice,VA,37.284087,-78.27559000000001,[233563]
23999,Richmond,VA,37.561962,-77.425452,"[233379, 233563]"
24127,New Castle,VA,37.505033000000005,-80.17302,"[234688, 234557, 233616, 232161, 234575, 233687, 232009, 233422, 251909, 234259]"
11771,Oyster Bay,NY,40.868882,-73.52292,"[234715, 233309]"
12345,Schenectady,NY,42.833261,-74.058015,[]
28615,Creston,NC,36.455882,-81.65141,"[251947, 251741, 234182, 231995, 273780, 234259, 234256, 234575, 234424, 233665, 233308, 251757, 251469, 232180, 122390, 233421]"
29648,Greenwood,SC,34.21241,-82.168139,"[233343, 232727, 232525, 232596, 232645, 232668, 232727, 232561]"
30102,Acworth,GA,34.097998,-84.6183,"[234590, 234180, 232639, 232578, 232575, 234469, 232657, 232575, 232519]"
19814,Newport,DE,39.713625,-75.596283,[]
20229,Washington,DC,38.893311,-77.014647,"[233379, 232474, 251763, 252968, 251263, 247762]"
20707,Laurel,MD,39.098475,-76.86570999999999,"[233379, 232474, 251763, 252968, 251263, 247762]"
20871,Clarksburg,MD,39.262598,-77.29125,"[233379, 232474, 251763, 252968, 251263, 247762]"
21769,Middletown,MD,39.446452,-77.55169000000001,"[233379, 232474, 233626, 251763, 232459, 247762, 252968, 251263, 233176]"
24553,Gladstone,VA,37.541726000000004,-78.80776999999999,"[232433, 234688, 233563]"
93249,Lost Hills,CA,35.689717,-119.91961,"[233655, 233692]"
93551,Palmdale,CA,34.606146,-118.18495,"[233381, 233735, 234555]"
93664,Shaver Lake,CA,37.103957,-119.2644,"[232136, 232781, 232813, 232802, 231955, 233807, 232269, 233325, 233521, 233363, 233414, 232461, 233772, 232780, 233692, 232447]"
87548,Medanales,NM,36.17634,-106.18489,"[273758, 273360, 233461, 231849, 251436, 233388, 274315, 233598, 233394, 233327, 234700]"
95121,San Jose,CA,37.305714,-121.81145,"[234015, 273757, 233683, 272229, 233404]"
95348,Merced,CA,37.342056,-120.50153999999999,"[234015, 232254, 232802, 234072, 233683, 233414, 234073, 233772, 232447]"
95563,Salyer,CA,40.89197,-123.56148999999999,"[234344, 234691, 233218, 234455, 233142, 232322, 233347]"
95652,Mcclellan AFB,CA,38.666653000000004,-121.38961299999998,"[232869, 251445, 251446, 234135, 232888, 234172, 231953, 233683, 234544, 234073, 232767, 232349]"
85552,Thatcher,AZ,32.816055,-109.76487,"[233400, 250901, 232284, 233178, 272097]"
98542,Ethel,WA,46.532624,-122.74407,"[234086, 232853, 232862, 234765, 234306, 232288]"
10018,New York,NY,40.755101,-73.99337,"[234715, 233309]"
3835,Farmington,NH,43.395688,-71.06217,[]
4732,Ashland,ME,46.64005,-68.42804,[]
6268,Storrs Mansfield,CT,41.806041,-72.26127,[]
25209,Whitesville,WV,37.978232,-81.53288,"[251947, 233443, 233493, 233678, 233422, 233443]"
26056,New Manchester,WV,40.5323,-80.57999000000001,"[233553, 233627]"
32550,Miramar Beach,FL,30.381934,-86.35950799999999,[234704]
33314,Fort Lauderdale,FL,26.067966000000002,-80.22015999999999,"[246892, 233570]"
37391,Turtletown,TN,35.098017,-84.36195,"[232215, 232478, 232578, 232639, 251723, 234228, 232575, 232657, 273352, 232519, 234590, 234583, 273781, 234180, 232487, 234469, 232575, 233284, 232488, 253502]"
38131,Memphis,TN,35.063235999999996,-89.99403000000001,"[233507, 233460, 233634, 233684, 233375]"
22471,Hartwood,VA,38.39933,-77.581351,"[232474, 233176, 232459, 252968, 233379]"
23894,Wilsons,VA,37.127935,-77.83918,[233563]
31629,Dixie,GA,30.802821,-83.69126,[]
21723,Cooksville,MD,39.319271,-77.02396999999999,"[233379, 232474, 251763, 252968, 251263, 247762]"
29651,Greer,SC,34.937356,-82.22117,"[231993, 233343, 234182, 232399, 232380, 231995, 232727, 273780, 233975, 234424, 232727, 232561, 251469]"
79938,El Paso,TX,31.852355,-106.09325,[]
80434,Cowdrey,CO,40.92301,-106.33103999999999,"[231854, 231855, 233979, 232463, 234551, 234211, 233982, 231848, 231862]"
73148,Oklahoma City,OK,35.551409,-97.407537,[]
94306,Palo Alto,CA,37.419389,-122.13273000000001,"[272229, 273757, 233359, 233404]"
95759,Elk Grove,CA,38.377410999999995,-121.444429,"[232349, 232869, 273757, 234135, 232888, 231953, 233683, 234073, 232767, 233404]"
97149,Neskowin,OR,45.101518,-123.9737,"[232287, 231978, 233900, 255205, 233964, 233965, 264686, 255205]"
87061,Torreon,NM,34.783471999999996,-106.36553,"[273758, 233461, 234499]"
87531,Embudo,NM,36.248813,-105.87995,"[273758, 273360, 233461, 231849, 251436, 233388, 274315, 233598, 233394, 233327, 234700]"
88337,La Luz,NM,33.001397,-105.91512,"[234460, 231888]"
88518,El Paso,TX,31.694841999999998,-106.29998700000002,[]
88586,El Paso,TX,31.694841999999998,-106.29998700000002,[]
93550,Palmdale,CA,34.56548,-118.08549,"[233381, 233735, 234555]"
74552,Kinta,OK,35.127495,-95.23098,"[234586, 232558, 233540, 233647, 233457, 234767, 233590, 233508, 232710, 233424]"
